title,rate
es ki_bunyad kalma tayyaba par hain,1
se july_tak karachi janay_wali trainon k_kirayon me_kami khali trainen wapsi_per senkron musafiron ko lati hen,1
subai hakumat ne chand_raat per hawai firing karne per_pabandi aid kr_di,1
nishaniyan ka pani metha hojana na ziada sardi khula huwa shu a k tulu hona,1
ramzan_k akhri ashray me mazeed barishon ka_imkaan,1
eid_ul fiter per bi barishon ka_imkan,1
tabdeli yhi log laskengy,1
masjid qab a is the first mosque where mohammad saw openly led the regular prayer congregation of his companions,1
darood_sharif parh_kar muslim_dosto ko_send kro,1
bar_parhny say_gunah mitaty_hain or_nikya milti_hain,1
doston ko bhe daawat den,1
islamabad k baldiyati intakhabat jamati buniyad per kraney ka bill senate me kasrat e rae se manzur,1
incharge officer slaughter_house dr ghafoor mengal ki_nigrani me govt slaughter_house me bemar janwaron_k gosht ko jalae gaye,1
jo_shakhs allah k_liye din aitikaf karta_hy allah isko jahanum se zamin asman k barabar guna door_kar deta_hy,1
namaz_e fajar hamari khobsoorti mein ezafa karti_hain,1
namaz_e zuhar hamari aamdani mein_izafa karti hein,1
subai assembliyon ki sala karkardagi me khyber pakhtunkhwa assembly score k_sath behtreen qarar survey,1
imran amp reham_khan is saal hajj pr jaengy,1
bohat say log tujhy dekh_kar hamaray huwe,1
such_me wo log sirf kaha karte_the,1
love from pakistan,1
kamyab_tareen inqalab_tha votes,1
last night in_dono marches ko mila kar supporters ki total tadad tak banti hy eye witnesses,1
zero point k bad se bhi agy jayengy ka jawab,1
kia husan_e ittefaq hy unki galli tak,1
hum kaam se gaye thy phir kaam se gaye,1
k apni_maa k qadmo k nishan dhondh raha ho,1
lve u mm,1
per toot k chahna sirf baar hota_hai,1
agar hai to janab_yeh article ap k_lie hi hai,1
basa hy kon tairy dil mein gull e badan ay dard,1
k boo gulaab ki aayi tairy paseeny mein,1
dar e mustafa s a_w w meri sultanat ussi saltanat ka faqeer hon,1
to umrain beet jaen gi kaha na achay lagty ho to bus lagtay ho,1
ferdous ki lawn ap ki hoi,1
sapney mein sine se lagaya pyaar kia jee behlaya,1
ghussay mei such bolna aur taqat k hotay_huay muaf karna afzal tareen naikiyon me se h,1
meri_chahat,1
meri manzil,1
ek arsy bd_us k sher lota to hran rhgia,1
fehmiyaan or bhi barh gayn khushqismati smajhi jati hay jab ghar ka gate junoob ki_taraf ho,1
mainay kaghaz per bhi bana_kar dekhin aankhain uski,1
koi tujhsa ho to phir naam bhi tujh sa rakhy,1
koi jb hns k milta_hai mujy tm yad_aaty ho,1
balke khusi is_baat ki hai k misbah chakka maratay waqt gira nhi,1
ammi pochti hain khane mein kya doon to mein kehta hoon extra sheet plz,1
magharbi wasti riyasaton main_barf bari ka_silsala jari,1
janty hoty to mere hoty,1
kisi k sa ath sahii par wo nazar to,1
kaha na yaad aaty_ho tu bus yad_aaty ho,1
ye mohabt b kya chz hy,1
muskura k guzar jana zaroori_tha kya,1
barha mulk ban_gaya,1
dobara_muslim league q punjab_kay bila muqabla saddar muntakhib,1
nov_ko kahira misar me mohammad_ali pasha_ki nigrani_me publish hwa,1
tum pay aitbaar ki,1
ek muhabbat karli,1
dosra tum sey karli,1
kia_khabar thi k tujhe ye hunar b aata hy,1
js qaom ka_aghaz hi iqra se huwa_tha,1
ilm_hasil kerna ibadet or ilm ki tlash jihad hy,1
zindagi ko_badalne me waqt nahi_lagta,1
pehle mohabat_ka iqraar karna,1
zameen k neeche sakoon sey rehtay_hain,1
kabhi aap dusro k_lye dil se dua mang kr dekho,1
apko_kabhi apne lye_mangne ki_zarurt hi nahi_paregi aur wo ap k,1
nadan itna nahi samjhi ishq chahre se nahi nazron se shuru hota_ha,1
kaash aisa ho,1
mera pehla pyar,1
k din namaz k_liye azaan di jaey_to tum allah k zikar ki_taraf daor kar aao,1
haiseat say half utha_liya,1
indies ko hara kar world_cup th martaba jeet_lia,1
kr_lo mhbt rasul e pak saww se qk akhrat_me un k_siwa koi hamara na hoga,1
bugti mein civilian hukmrani bahal ki jaye adalti hukum,1
nationality nahin chor sakta,1
kabi thehro meray dill men muhabat seekh jao gy,1
allah_pak ki mehrabani pr hai is liye,1
allah ki makhlooq pe mehrbani krty raho,1
allah tm_pr mehrban rahy_ga,1
titt liyaan mandlarhi hein kanch k gulldaan par lt,1
darood shareef ki kasrat ki jiay,1
allah_pak ham_sb k dilon_ko aaqa huzoor saww k ishq se munawar krdy,1
na jany q us ki_aankhon pe zindagi lutanay ko ji chahta_hai,1
daikha ho tou aa mere ujrey howay bikhrey,1
apny andar se ghuroor ki aadat ko mitta dena chahty ho,1
to ghareeb_logon ko_salam kr_lia kro,1
or cricket ki all commandz muft_hasil kren,1
ab khayal rakhna apna,1
hr ik parcham sa uoncha parcham e islam ho_jaya,1
aik_baar darood e pak par kr agay forward kren,1
ba khuda tujh_se kuch nahi chaha,1
mai apnay nabi s a_w w se mhbt q na karu k un se haseen to janat b nhi,1
apko_kabhi apne lye_mangne ki_zarurt hi nahi_paregi,1
kon_kehta hy guzra waqt wapis nai_ata or sb khte hen ktna nurani chehra hy,1
ab sham ho_chuki hai n mera_hath tham l,1
bilkul muft_hasil karen,1
na koi tmhy mot dy skta_hy amp na koi tmhra rizq km kr_skta hy,1
beshk_allah bht rehm krny wla hy,1
karachi k badalte hue halaat or nit nayi faida mand offers se bakhabar rahiye bilkul free,1
ar tabba sports complex me apmf job fair ka_agaz ho_gaya hai,1
hamara saala tajurba ap ke umeed,1
aaj_bhi shehar_me target_killing ka koi waqia_pesh nahi_aaya allah_aman ko_dawam bakhshay_aameen,1
mukhtalif_jamato ki_janib se rangers_k haq me muzahire,1
karachi_press club_per mukhtalif_jamato or nine_zero per_mqm ki_janib se sindhi topi or ajrak day manaya_gaya,1
rabi ul awal eid e milad un nabi jumerat december_ko ho_gi,1
ye_mamla peer tk hal hojaye_ga ch_nisar ehtiyat se kam len,1
apne yadgar lamhat ko shandar banain,1
citynews_ki janib_se police_rangers ko_khiraj e_tehseen,1
baldyati_elections me polling ka_silsila jaari awam me josh_o kharosh,1
citynews_ki janib_se kamyab_security iqdamat per police_rangers ko_khiraj e_tehseen,1
dec_ko baldyati_elections k_mauqay per karachi_me loadshedding nahi ki jaigi,1
aaj shehar_me target_killing ka koi bhi_waqia pesh nahi_aaya allah_aman ko_dawam bakhshay_aameen,1
azad_umeedwar sameer qureshi symbol hanger ko_vote de ker khidmat ka_mauqa dein,1
dist korangi uc green town ward abdul mabood majid sheikh azad umedwar intkhabi nishan bijli ka heater ko_vote dein,1
december_ko karachi k awam taliban_k hamiyo ko mustarad ker den_ge hyder abbas rizvi mqm,1
imran_khan ka kal bhi rally nikalnay ka_elaan,1
karkunan_ki badi_tadad airport k_bahir mojood,1
se pmln ki_rally rawan_dawan nagmo_per raqs,1
amantech ne wada nibhaya,1
behtar rozgaar ka moqah dilaya,1
adaalati_pabandi k pesh_e nazar_security idaro_ne altaf_hussain ki_tasveer walay_boards utaar_diye,1
bds ne bomb ko nakara bana_dia,1
wukla_gawaho or_ehlkaro k_qatilo or_sahulatkaro ko_girftar kia_jaiga,1
mutasrin e zalzala ki dil khol kr madad_karen,1
karachi_me aashura k_mauqay per mukammal aman raha,1
kamyab_security intizamat per_rangers police or intizamia ko_mubarakbad,1
pakistan ko ab_tak runs ki_bartari hasil,1
karachi ki prime location per mobile ka karobar kerne ka nadir moqa,1
bank me_daketi k doran guard ki firing_se dakait halak shanakht_nahe hosaki jinnah_hosp shift rpt maqsood alam,1
ibrahim hydri se target killers griftar,1
gharelo_cylinder or_commercial cylinder_rupay sasta_hogaya,1
janwaron_k rate kam hone ka_imkan,1
mein sirf payment pr shop k malik banye baqaya kama_k ada kijea,1
jald nayi qayadat samnay la raha_hoon,1
pia ka maah_e ramzan_k doraan andron e_mulk parwazon k_kirayon me feesad kami ka_elaan,1
wahab riaz ne or m hafeez ne wicket_hasil ki,1
sadar bruns road old_city area_samet kayi_elaaqo me bajay_se he samosay pakoray bikna shuru,1
pak_fouj k shohdaa k lawahiqeen k_lye sindh me acre zameen denay ka_faisla,1
sabiqa ummaton ki tarah tum per bhi rozay farz kiye_gaye hain takay_tum mut taqi ban_jao,1
tamam_members se_bharpoor barish_k lye_dua kernay ki_appeal,1
jo_shakhs allah aur qayamat per eman rakhta ho_usay chahiye k achi_baat karay parosi or mehman ka ikram karay,1
insaaf karo ye taqwa k_qareeb tar hai aur allah se_daro bay shak allah har_cheez se baa khabar hai,1
tum me se koi us_waqat tak momin nahi hoga jb_tk apni pasandidah cheez ko apnay bhai k_liye bhi pasand na karay,1
allah_hidayat walay k_seenay ko islam k_liye khol deta_hai,1
roza dhaal hai,1
jab quran parha jaye tau khamosh_ho kar pori tawajjah se suno takay_tum per_raham kiya_jaye,1
jannat k darwazon me se darwazay ka_naam rayyan hai jis se siraf roza daar hi dakhil_ho saken_gay,1
allah_salamti k ghar ki_taraf bulata hai aur jisay chahay seedhay raastay ki_taraf hidayat_deta hai,1
allah ki bandagi karo gharibon ko khana khilaao aur salam ko aam karo jannat_me salamti k_sath dakhil_ho gay,1
din k duno aur raat k kuch hisson me namaz_qaim karo yaqeenan nekiyaan buraiyon ko mita deti_hain,1
roz_subah farishtay utartay hain un me se aik sakhi k_liye dua,1
meray bandon ko bata_do k main bakhashnay wala aur meharban hun,1
kart pr tola rupe_ka hogia_mazeed kami ka_imakan,1
kisi miskeen ko_sadqa dena_sawab aur rishtay daar ko_sadqa dena_sawab hai aik sadqa ka dosra sila rahmi ka,1
allah momino ka difaa karta_hy,1
shokat khanum me mareezo ka muft elaj hota_hai,1
tum sab mil_kar allah k_samnay tauba karo takay tumhen falaah aur kamyabi naseeb_ho,1
tum meray dunya me ghaar k sathi aur aakhrat me houz e kausar k bhi sathi aur rafiq ho_gay,1
rahman k banday aajzi se chaltay jahilon se salamti ki baat kehtay aur raat ko ebadat kartay_hain,1
allah majboor o bay kas ki pukaar sunta un ki takleef ko dor karta aur un ko apna naib banata hai,1
shehar_me aaj target_killing ka koi bhi_waqia pesh nahi_aaya allah_aman ko_dawam bakhshay_aameen,1
aur momin ali se bughz nahi rakhta,1
allah aur farishtay nabi per_durood bhejhtay hain momino tum bhi un per_durood o salam bhejo,1
allah ki shaan ye hai k jab wo kisi_cheez ka_irada karta_hai tau kehta hai ho ja tau_wo hojati_hai,1
hafeez ki wkts or shandar century ki_badolat pakistan ne ka hadaf wickets per hasil_ker lia,1
aey allah muavia ko logon k_liye zariya_e hidayat khud hidayat yaafta aur un se hidayat ka kaam bhi lijiye,1
jinho_ne apni jaano per zulum kiya woh allah ki rehmat se maysu na ho allah sb gunah_maf krta_hai,1
meray sahaba r a sitaaron ki_manind hain un me se tum jis ki bhi pairwi karo_gay tau hidayat paao gay,1
allah jisay chahta_hai qurb k_liye chunta hai aur apni_taraf ruju karnay_walon ko_hidayat deta_hai,1
eid ki khushi me_cng stations july_ko khulenge or july_tak cng_stations bund nahe honge,1
momin bhai bhai hain apnay bhaiyon k darmiyan sulah karao allah se_daro takay raham_kiya jaye,1
aaj ki shab milnay walay watan pakistan ki salamati k_lye duaao ki_appeal,1
hum ne quran ko samajhnay k_liye aasan_kar diya phir koi hai sochnay or naseehat hasil karnay_wala,1
jotumhen rasool den wo lay_lo aur jis cheez se tumhen mana karen us se tum baaz raho allah se_daro,1
jo_shakhs ramzan_k rozon_k baad shawwal k_rozay bhi rakhay tau_wo hamesha roza rakhnay walay k manind hoga,1
k_electric ka eid_ul fitar per load_shedding na karne ka_elaan,1
farishto ka nuzool aakhir surto n ki tafseer,1
pani chori ki_saza sal or lakh jurmana_hoga,1
meri meray waliden_ki meray ghar_walon ki aur momin mardon khawateen ki maghfirat farma,1
ramzan ki aakhri raat me pori ummat k aamaal karnay_walon ki maghfirat aur bakhshish ka_faisla kia jata_hai,1
tamam_members ko eid ka chand mubarak,1
dua_karen allah karachi ko aman ka_gehwara bana_day,1
pakistan ko matched ki series me ki_bartari,1
bangal se aanay wala barish ka system kal sunday pakistan me dakhil hoga karachi_me mm_barish ka_imkan,1
pakistan aaj ka match harnay k_bawajood series se jeet_gya,1
petrol ki_qeemat me_rupay paise or deisel ki_qeemat me_rupay paise fee litre kami ka_elan,1
sindh tajir_ittihad hartal nahi kare_ga,1
peshab_k douran dard jalan rukawat or qatron k aney_se mutalik doctor se free mashware k_lye abhi call_kren,1
ab sirf rs mahana per hasil karein wo bhee warranty ka sath,1
dg_rangers ki_janib se insaf_ki yaqeen dihani k_baad mqm ne aaj monday ki hartal ki call wapis le_li,1
sarko_per mqm ppp pml_n pti samet_kayi mukhaalif jamato k camps per jashan,1
icc ka salman butt or asif_pr st_sep se pabandi_hatanay ka_elan international,1
cricket khel saken_gay,1
st_sep se petrol_rs diesel_matti ka_tail rupay_fi liter_sasta honay ka_imkan,1
bomb phat na_saka,1
pakistan me sonay ki fee tola qeemat aik hazaar_rupay izafay_k baad hazaar_rupay ho_gai,1
operation kisi party k_khilaf nahi mujrimo k_khilaf hai,1
azmeen e hujjaj umrah k_lye khushkhabri,1
scheme ka rihaishi plot baichna chahain to mukamal aitamad k_sath rabta karain,1
kse_index points k izafay_k baad points per band,1
tumhe watan ki hawaen salam kehti hen,1
over seas pakistanio k plots per china cutting ker k banaye jane_wale makanat gira diye gaye,1
altaf_hussain ki taqareer bayanat tasaveer dikhane per_pabandi lagadi gaye,1
zulfiqar_ali bhutto ki_shakhsiyat atni bhar_pur aur hangama khaiz hai,1
aur pakistani tareekh per app_nay itnay gehray asrat morattab keyeh kay inka ahatah karna kai jildon ka matqazi hay,1
app kay_walid sir shahnawaz bhutto_nay app ki taleem_o tarbiat per khususi tawajah di,1
zulfiqar_ali bhutto bohot achchay moqarir thay cricket bhi khaltay thay aur tulba ki siasat_mein bhi hissa latay thay,1
garz har laihaz say aik_mumtaz talib ilm thay,1
october_mein unhain uno mein pakistani wafad ka quaid bana ker bhaja gai to zulfiqar_ali bhutto_nay russia aur america ki_taraf say takhfife aslaha ki tajaweez kay_silsilay mein pakistani moqif bohot khubsurti say pesh_kiya,1
iss_daur mein woh ayub_khan kay motamid tarin sathi samjhay jatay thay,1
kay dastoor_ko akhri_shakal denay mein woh manzoor qadir kay dast rast thay,1
mein sadar general ayub_khan nay_unhain hilal pakistan ka tamga dia jo pakistan ka sab_say bara civil_award hay,1
zulfiqar_ali bhutto ki khahis thi kay_unhain wazir kharja moqarrar kiya_jaye,1
wazir_e kharja ki_hasiat say unhon_nay communist block kay_sath khus gawar taluq kay qaim aur chine kay_sath dosti qaim kernay ki_taraf peshraft ki,1
jagirdarana pas_manzar kay bawjood apni_maa kay_sath honay_walay bartao kay natijay mein woh garibon aur pisay hua awam kay_sath husn_e salok ka_jazba rakh tay thay,1
iss_tarah bhutto_kay mijaz ki_tashkil mein unkay jagidana mijaz kay_sath sath garib perwari ka_jazba bhi tha,1
aala_taleem nay_unhain aliberala bana_dia tha,1
iss kay_sath sath unhon_nay socialism ka bagor motala kia tha iss_tarah woh ikhtaiarat ko markazi shakhsiyat ya markazi adaron kay pass jama kernay ka rojhan bhi rakhtay thay,1
bhutto_kay zehan_mein apni siasi jaddo_jahad kay khatoot bilkul wazah tha,1
is duniya_mein bohat se log jaah o mansab ke peeche bhaagte dikhai_dete hain_lekin vladimir_putin ko dekh_kar aisa_maloom hota_hai ke_jaise aeham_tareen auhdey khud in ka taqqub kar_rahe hon,1
aik_taraf to inhe marshal arts se na_sirf qalbi lagao haibal ke wo judo ke mahir black_belt dawn bhi hain,1
jab ke dosri_janib inhe jarihana_mizaaj ka_hamil aur khatraat mool lene_wala politics samjha_jata hai,1
wo taleem ke_maidan mein kisi se_piche nahi rahe inho_ne qanoon mein_graduation ke_bad economics mein doctorate_ki degree bhi hasil ki,1
mein wo senate peters burg ke deputy mayor ban_gae,1
mukhtalif auhdon_par faiz rehne_ke bad_august mein russian president boris ulsan_ne putin_ko prime_minister bana_diya aur_usi saal_december ko ulsan_ne president se_istefa dete_hue inhe qaiym maqam president muqarrar_kiya,1
mein inho_ne dobara sadarti_intekhab mein kamiyabi_hasil ki,1
mubasireen ke_mutabiq president_putin ke azam_o iraade ki_pukhtagi ne in ki kamiyabiyon mein behad aeham_kirdar ada_kiya gaya hai,1
president_putin ko maghrabi zarae iblaagh_ne nae russia ka czar ka_khitaab diya hai guzre waqton_mein russia ke badshahon ko czar kaha_jata tha,1
jawahar laal nehru ke siyasi turke ki_maujoda waris italvi nasaad sonia_gandhi duniya ki sab_se barhi jamhoriyat kehlane_wale mulk bharat ke sab_se taqatwar aur purkashish auhdey yani wazarat_e uzma ko thukrane wali ikloti politician hain,1
mein_rajiv gandhi se shadi ke_bad inho_ne bharat mein_rehaiysh ikhteyar_kar li,1
ibteda_mein sonia ko bharti khane aur malbosaat zara pasand nahi_aae aur aik_dafa in ki mini skirt mein tasveer shaey ho jane par tanaza bhi_uth khara_hua tha lekin jaisa des waisa bhes ke masdaaq inho_ne sonia maino se sonia_gandhi banne ke_liye na_sirf desi malbosaat aur khane apna liye bal_ke dekhte_he dekhte zabardast hindi bhi bolne lagi,1
jab sonia_gandhi se_pocha gaya ke wo kya_chez hai jo inhe barhe_barhe auhdey aur mansab chor dene ka hausla deti_hai to in ke kehna_tha a kuch logon par dhann kamane ki dhunn sawaar hoti_hai baaz afraad sirf naam kamane ko he apna dharam bana lete_hain lekin mere nazdeek_sab se aeham baat izzat kamana haia baaz_auqaat kisi auhdey_par faiyz ho kar wo izzat_o takreem hasil nahi ki ja_sakti jo use qurbaan kar_dene ke siley mein milti haia_a,1
tableghi ijtema poray alam ki hidayat aur pakistan ki sirbulandi k khasosi_dua say ikhtetam pazeer qaflon ke wapsi shuro,1
nadra ka cnic token aap_apnay mobile par bhe check kar sktay_hain,1
afrad k naam_ecl aur k black list se kharij aainda naam_ecl me dalnay ka_faisla committee karay gi wizarat_e dakhla,1
mqm ne imran_khan ki na ahli k_liye ecp me dair darkhast wapis lay_li,1
qaum pak_army k_sath hy,1
sirf bar darood_sharif parh_kar muslim_dosto ko_send kro,1
nikya_milti hain,1
china or taiwan k presidents ki k bad pehli mulaqat hum aik khandan k hai humen taqseem nhi_kia ja_sakta chinese president,1
icc_nay nayi test ranking jari kar_di bowling main yasir shah dusray,1
younus_khan chattay aur_misbah ul_haq th position pr qabiz,1
india nay st test_match mein south_africa ko runs say shikst diye kar matcho n ki sereis mein ki_bartari hasil_karli,1
pti ka balochistan mein tanzeem saazi ka fasila sardar yar mohd rind ko pti balochistan ka org muqarar_kar diya_gaya,1
khuda kare har_din apki khushian petrol k rates ki tarha barhti rahin,1
mehekma sehat sindh ne taleemi idaro me cigret noshi or farokht per_pabandi aaid kerdi sheesha cafe bhi band karne ka_faisla,1
